source_cluster,source_modern,found_name,found_normalized,category,relationship,confidence,matched_clusters,is_cross_link
"Datteri","Dates","TbymoT","Thymus",PLANT,"ingredient",high,210,True
"Datteri","Dates","Calamchto","Calaminth",PLANT,"ingredient",high,,False
"Datteri","Dates","Origano","Oregano",PLANT,"ingredient",high,,False
"Datteri","Dates","SCIROIPPO","Syrup",SUBSTANCE,"type of preparation",high,315,True
"Emblici","Emblic myrobalan","vnguentaria","unguentaria",CONCEPT,"type of medicine",low,,False
"Emblici","Emblic myrobalan","Diofcoride","Dioscorides",PERSON,"cited author",high,3,True
"Emblici","Emblic myrobalan","beeni","beans",PLANT,"common name for a type of fruit",medium,,False
"Emblici","Emblic myrobalan","Citrini","Citrine myrobalans",PLANT,"a type of fruit",high,,False
"Emblici","Emblic myrobalan","Cheboli","Chebulic myrobalans",PLANT,"a type of fruit",high,,False
"Emblici","Emblic myrobalan","Indi","Indian myrobalans",PLANT,"a type of fruit",high,704,True
"Emblici","Emblic myrobalan","Beilinci","Beleric myrobalans",PLANT,"a type of fruit",high,,False
"Emblici","Emblic myrobalan","indi","Indian myrobalans",PLANT,"ingredient",high,704,True
"Emblici","Emblic myrobalan","Rhibaibaro","Rhubarb",PLANT,"ingredient",high,141,True
"Emblici","Emblic myrobalan","Mirabolani citrini","Citrine myrobalans",PLANT,"ingredient",high,,False
"Emblici","Emblic myrobalan","CheboU","Chebulic myrobalans",PLANT,"ingredient",high,,False
"Emblici","Emblic myrobalan","Indi","Indian myrobalans",PLANT,"ingredient",high,704,True
"Emblici","Emblic myrobalan","Bcllirici","Beleric myrobalans",PLANT,"ingredient",high,,False
"Emblici","Emblic myrobalan","Emblici","Emblic myrobalans",PLANT,"ingredient",high,580,False
"Emblici","Emblic myrobalan","Rhsbarbaro","Rhubarb",PLANT,"ingredient",high,141,True
"Emblici","Emblic myrobalan","Seme","Seed",PLANT,"ingredient",high,353;61,True
"Emblici","Emblic myrobalan","Seme di f umofternoj","Seed of fumitory",PLANT,"ingredient",high,,False
"Emblici","Emblic myrobalan","Nardo indica","Indian spikenard",PLANT,"ingredient",high,,False
"Emblici","Emblic myrobalan","Anici","Anise",PLANT,"ingredient",high,1249;410,True
"Emblici","Emblic myrobalan","aritiqui","Aritiqui",PLANT,"type of myrobalan",high,,False
"Emblici","Emblic myrobalan","citrinos","Citrine myrobalans",PLANT,"type of myrobalan",high,86,True
"Emblici","Emblic myrobalan","anvale","Anvale",PLANT,"type of myrobalan",high,,False
"Emblici","Emblic myrobalan","re\anpale","Re\anpale",PLANT,"type of myrobalan",low,,False
"Emblici","Emblic myrobalan","gotim","Gotim",PLANT,"type of myrobalan",high,704,True
"Emblici","Emblic myrobalan","belericos","Beleric myrobalans",PLANT,"type of myrobalan",high,802,True
"Emblici","Emblic myrobalan","quebulos","Chebulic myrobalans",PLANT,"type of myrobalan",high,,False
"Emblici","Emblic myrobalan","Goa","Goa",PLACE,"location mentioned",high,57,True
"Emblici","Emblic myrobalan","Bengala","Bengal",PLACE,"region mentioned",high,355,True
"Emblici","Emblic myrobalan","Bisnager","Bisnaga",PLACE,"region mentioned",high,,False
"Emblici","Emblic myrobalan","Cambaia","Cambay",PLACE,"region mentioned",high,,False
"Emblici","Emblic myrobalan","anvale","Anvale",PLANT,"type of myrobalan",high,,False
"Emblici","Emblic myrobalan","çumagre","Sumac",PLANT,"used in tanning",high,,False
"Emblici","Emblic myrobalan","citrino","citrino",PLANT,"synonym",high,,False
"Emblici","Emblic myrobalan","anpale","anpale",PLANT,"synonym",high,,False
"Emblici","Emblic myrobalan","reãoãe","reãoãe",PERSON,"description of people",low,,False
"Emblici","Emblic myrobalan","guti","guti",PLANT,"synonym",high,,False
"espadana","Iris","adrac","adrac",PLANT,"synonym",high,,False
"espadana","Iris","imgi","imgi",PLANT,"synonym",high,,False
"espadana","Iris","o/fá","ofá",PLANT,"synonym",high,,False
"espadana","Iris","lirío espadanai","lirio espadanai",PLANT,"similar to",high,,False
"Spodio","Spodium","pompholige","pompholige",SUBSTANCE,"synonym",high,,False
"Spodio","Spodium","tuzia de gli Speziali","tuzia de gli Speziali",SUBSTANCE,"synonym",high,,False
"Spodio","Spodium","Tabaxir","Tabaxir",SUBSTANCE,"synonym",high,248;33,True
"Spodio","Spodium","pompholige","pompholige",SUBSTANCE,"synonym",high,,False
"Spodio","Spodium","tuzia de gli Speziali","tuzia de gli Speziali",SUBSTANCE,"synonym",high,,False
"Spodio","Spodium","Tabaxir","Tabaxir",SUBSTANCE,"synonym",high,248;33,True
"Spodio","Spodium","Squinanto","Squinanto",PLANT,"concept related to",high,,False
"cão","Dog","lingoa de vacca","lingoa de vacca",PLANT,"synonym",high,,False
"cão","Dog","lingoa de pássaro","lingoa de pássaro",PLANT,"synonym",high,,False
"cão","Dog","lingoa de cão","lingoa de cão",PLANT,"synonym",high,,False
"cão","Dog","capillus peneris","capillus peneris",PLANT,"synonym",high,,False
"cão","Dog","elefancia","elefancia",DISEASE,"disease name",high,1194,True
"cão","Dog","daul alfil","daul alfil",DISEASE,"synonym",high,,False
"cão","Dog","dul tl^fi","dul tl^fi",DISEASE,"synonym",high,,False
"cão","Dog","marad ehkelb","marad ehkelb",DISEASE,"synonym",high,,False
"cão","Dog","amomum","amomum",PLANT,"plant name",high,556,True
"secret parts","Genitalia","fogo de Santo Antão","fogo de Santo Antão",DISEASE,"synonym",high,,False
"secret parts","Genitalia","rosa","rosa",DISEASE,"disease name",high,,False
"Péninsule","Iberian Peninsula","Péninsule de l'Inde","Péninsule de l'Inde",PLACE,"place name",high,,False
"Péninsule","Iberian Peninsula","Pays-Bas","Pays-Bas",PLACE,"place name",high,,False
"Péninsule","Iberian Peninsula","Italie","Italie",PLACE,"place name",high,12,True
"Péninsule","Iberian Peninsula","Danemark","Danemark",PLACE,"place name",high,786,True
"Péninsule","Iberian Peninsula","Suède","Suède",PLACE,"place name",high,,False
"Péninsule","Iberian Peninsula","Asie-Mineure","Asie-Mineure",PLACE,"place name",high,,False
"Péninsule","Iberian Peninsula","cotes de Barbarie","cotes de Barbarie",PLACE,"place name",high,,False
"anil","Indigofera tinctoria","gali","gali",PLANT,"synonym",high,,False
"anil","Indigofera tinctoria","nil","nil",PLANT,"synonym",high,208,True
"corrimientos","discharge","encolhimentos","encolhimentos",DISEASE,"a type of illness alongside 'corrimentos'",high,,False
"corrimientos","discharge","carne quebrada","carne quebrada",DISEASE,"a name given by many to a specific illness; similar to 'tumores'; and 'inchaçoens'",high,,False
"corrimientos","discharge","tumores","tumores",DISEASE,"a condition alongside 'carne quebrada' and 'inchaçoens'",high,328,True
"corrimientos","discharge","inchaçoens","inchaçoens",DISEASE,"a condition alongside 'carne quebrada' and 'tumores'",high,62,True
"especiarias","spices","amendoado","amendoado",PLANT,"a type of spice",high,,False
"especiarias","spices","cravo","clove",PLANT,"the name the Portuguese gave to a spice",high,320;541,True
"especiarias","spices","Caryophyllus atomatkus","Caryophyllus aromaticus",PLANT,"the scientific name for the tree that produces 'cravo'",high,,False
"especiarias","spices","ccdambac","ccdambac",SUBSTANCE,"a type of spice",high,,False
"especiarias","spices","calambac","calambac",SUBSTANCE,"a name for the finest type of 'ccdambac'",high,,False
"especiarias","spices","balax","balax",PLANT,"a type of spice",high,,False
"especiarias","spices","espinhela","espinhela",PLANT,"a type of spice",high,,False
"Algarve","Algarve","barbara","barbara",PLACE,"a name for Africa",high,,False
"Algarve","Algarve","magaraby","magaraby",PLACE,"a name for our Moors (from North Africa)",high,,False
"Algarve","Algarve","Algarby","Algarby",PLACE,"a name used by the Moors of Persia and Arabia for our 'Algarves'",high,602,False
"alcaparras","Caper","achar","achar",SUBSTANCE,"pickled capers",high,,False
"aves","Birds","caril","curry",CONCEPT,"a name for dishes made from birds and meats",high,,False
"aves","Birds","copra","copra",SUBSTANCE,"dried coconut pieces",high,,False
"Tartaria","Turkestan","magaraby","magaraby",LANGUAGE,"a name for the language of our Moors",high,,False
"Tartaria","Turkestan","Bochorá","Bokhara",PLACE,"a city in Tartaria",high,777,True
"Tartaria","Turkestan","XJzbeque","Uzbek",PLACE,"a province in Tartaria",high,,False
"Tartaria","Turkestan","Moguoras","Moguls",PEOPLE,"what people call Tartaria",high,,False
"Tartaria","Turkestan","Andreas £elunensis","Andreas of Lunel",PERSON,"mentioned in relation to Persia",medium,,False
"Tartaria","Turkestan","Pérsia","Persia",PLACE,"referred to by Andreas of Lunel in relation to Tartaria",high,109;118,True
"Tartaria","Turkestan","China","China",PLACE,"source of rhubarb",high,27,True
"Tartaria","Turkestan","Uzbeque","Uzbek",PLACE,"region from which rhubarb comes to Ormuz",high,,False
"Tartaria","Turkestan","Pérsia","Persia",PLACE,"region to which rhubarb comes from Tartaria",high,109;118,True
"Tartaria","Turkestan","rapam chini","Chinese rhubarb",SUBSTANCE,"a name for rhubarb from China/Tartaria",high,,False
"Tartaria","Turkestan","Asia-menor","Asia Minor",PLACE,"region of the Turks",high,,False
"Tartaria","Turkestan","Natolia","Anatolia",PLACE,"province of the Turks",high,,False
"Tartaria","Turkestan","Constantinopla","Constantinople",PLACE,"city of the Rumes",high,202,True
"Tartaria","Turkestan","China","China",PLACE,"confines with Uzbek province",high,27,True
"Tartaria","Turkestan","Pérsia","Persia",PLACE,"land where 'xa' means king",high,109;118,True
"Tartaria","Turkestan","xá","shah",CONCEPT,"meaning king in Persia",high,,False
"Tartaria","Turkestan","xeque","sheikh",CONCEPT,"different from 'xa'",high,,False
"Tartaria","Turkestan","xaismael","Ismail",PERSON,"called 'xa'",high,,False
"Tartaria","Turkestan","xatamaz","Khatam",PERSON,"called 'xa'",high,,False
"Tartaria","Turkestan","Chine","China",PLACE,"properly called; with Liao-tung",high,27,True
"Tartaria","Turkestan","Liao-toung","Liaodong",PLACE,"part of China",high,,False
"Tartaria","Turkestan","Tibet","Tibet",PLACE,"excluded from Tartary count",high,522,True
"Tartaria","Turkestan","Corée","Korea",PLACE,"excluded from Tartary count",high,,False
"Badajoz","Badajoz","geau¨ialindi","walnut tree",PLANT,"called in the text",high,,False
"Badajoz","Badajoz","geau¨i","walnut",SUBSTANCE,"called in the text",high,,False
"Badajoz","Badajoz","Guadalgeauziy","River of Walnuts",PLACE,"the name Badajoz should have",high,,False
"crusados","Cruisado","encenço macho","male frankincense",SUBSTANCE,"a good type of frankincense",high,486,True
"crusados","Cruisado","Arábia","Arabia",PLACE,"where the best frankincense is brought from",high,321,True
"crusados","Cruisado","Índia","India",PLACE,"where frankincense is brought to",high,45,True
"crusados","Cruisado","melato","melato (sweet)",SUBSTANCE,"name for good frankincense in Arabia",high,,False
"Tripoli","Tripoli","alexandrino","Alexandrine",SUBSTANCE,"a name for something brought from India",high,,False
"Tripoli","Tripoli","Venezianos","Venetians",PEOPLE,"recipients of goods from Alexandria",high,,False
"Tripoli","Tripoli","Beirut","Beirut",PLACE,"a destination for goods",high,,False
"Tripoli","Tripoli","Tripoli de Suria","Tripoli of Syria",PLACE,"a destination for goods",high,620,False
"Tripoli","Tripoli","Panonia","Pannonia",PLACE,"where Menard saw something",high,,False
"Burmá","Burma","Kiang-mai","Chiang Mai",PLACE,"a Siamese kingdom",high,,False
"Burmá","Burma","Xiang-mai","Chiang Mai",PLACE,"a Siamese kingdom",high,,False
"Burmá","Burma","Scfaans","Shans",PEOPLE,"a group whose land is called",high,,False
"Burmá","Burma","Yun-nan","Yunnan",PLACE,"a Chinese province",high,,False
"Burmá","Burma","Sião","Siam",PLACE,"north of which is covered by the Laos kingdom",high,,False
"Burmá","Burma","Me-nam","Chao Phraya River",PLACE,"basin of Chiang Mai",high,,False
"Burmá","Burma","Luang-prabang","Luang Prabang",PLACE,"on the Me-kong basin",high,,False
"Burmá","Burma","Me-kong","Mekong River",PLACE,"basin of Luang Prabang",high,,False
"Çocotora","Socotra","herva-babosa","aloe",PLANT,"called in Portuguese",high,384,True
"Çocotora","Socotra","Cam-baya","Cambodia",PLACE,"where aloe grows",high,,False
"Çocotora","Socotra","Bengala","Bengal",PLACE,"where aloe grows",high,355,True
"Çocotora","Socotra","Turquia","Turkey",PLACE,"a destination for aloe merchandise",high,176,True
"Çocotora","Socotra","Pérsia","Persia",PLACE,"a destination for aloe merchandise",high,109;118,True
"Çocotora","Socotra","Arabía","Arabia",PLACE,"a destination for aloe merchandise",high,321,True
"Çocotora","Socotra","Europa","Europe",PLACE,"a destination for aloe merchandise",high,117,True
"Çocotora","Socotra","aloés çocoloríno","Socotrine aloe",SUBSTANCE,"a type of aloe from Socotra",high,384,True
"Çocotora","Socotra","suco-cetrmo","Socotrine",SUBSTANCE,"a name for aloe",high,,False
"Çocotora","Socotra","Gida","Gida",PLACE,"a name used by 'etles' for the same location as Judá",high,,False
"Çocotora","Socotra","Pérsia","Persia",PLACE,"a place of origin for a substance; contrasted with Çocotora",high,109;118,True
"sabugueyro","Elder","negundo","negundo",PLANT,"a plant commonly known as",high,,False
"sabugueyro","Elder","sambali","sambali",PLANT,"a name used in Balagate for the same plant as negundo",high,,False
"sabugueyro","Elder","noche","noche",PLANT,"a name used in Malavar for the same plant as negundo",high,,False
"sabugueyro","Elder","pecegueiro","peach tree",PLANT,"a tree of similar size to sabugueiro",medium,,False
"espargos","Asparagus","prezzemolo di Bryfci","Petroselinum crispum",PLANT,"an ingredient; likely a synonym or variation of parsley",low,,False
"espargos","Asparagus","Orzo non fcorticatoj","dehusked barley",PLANT,"an ingredient listed",low,,False
"espargos","Asparagus","Alchechegni","Alkekengi",PLANT,"an ingredient listed",high,,False
"espargos","Asparagus","Logorizia","Licorice",PLANT,"an ingredient listed",high,1232,True
"espargos","Asparagus","Capeluenerc","Adiantum capillus-veneris",PLANT,"an ingredient listed",high,,False
"espargos","Asparagus","Cetracca","Centaurium erythraea",PLANT,"an ingredient listed",high,,False
"espargos","Asparagus","Adianto nen^","Adiantum",PLANT,"an ingredient listed",high,,False
"espargos","Asparagus","Poht^ice","Polypody",PLANT,"an ingredient listed",high,179,True
"espargos","Asparagus","Radici di fuìoc. d'Appio","Celery root",PLANT,"an ingredient listed",high,,False
"espargos","Asparagus","prezzemolo di Sparagi","Asparagus parsley",PLANT,"an ingredient; possibly a vernacular name or a specific variety of parsley",medium,,False
"espargos","Asparagus","Epjthymo","Thyme",PLANT,"an ingredient listed",high,210,True
"espargos","Asparagus","Polypodioi","Polypody",PLANT,"an ingredient listed",high,179,True
"Tintura","Tincture","rotas","roses",PLANT,"the source of a tincture",high,,False
"Tintura","Tincture","anvale","anvale",PLANT,"a name used by 'elles' for emblicos",high,,False
"Tintura","Tincture","emblicos","emblica",PLANT,"a plant that 'elles' call anvale",high,580,True
"Tintura","Tincture","çumagre","sumac",PLANT,"used in leather tanning; similar to emblicos",high,,False
"verde","Verdigris","vinho do Rhym","Rhine wine",SUBSTANCE,"a type of wine that is better for a preparation",high,,False
"verde","Verdigris","vinho de enforcado","vinho de enforcado",SUBSTANCE,"what vinho verde is called",high,,False
"verde","Verdigris","Torpedo","Torpedo (fish)",ANIMAL,"a fish with a numbing effect",high,,False
"verde","Verdigris","Rela","Rela",PLANT,"a plant found in the woods; also called 'ara verde'",high,,False
"Cufcuta","Dodder","Cicerbita","Cicerbita",PLANT,"an ingredient listed",high,,False
"Cufcuta","Dodder","Fegatella","Fegatella",PLANT,"an ingredient listed",high,,False
"Cufcuta","Dodder","Lattuga","Lettuce",PLANT,"an ingredient listed",high,,False
"Cufcuta","Dodder","Scariola","Scariola",PLANT,"an ingredient listed",high,824,True
"Cufcuta","Dodder","Fumofterno","Fumofterno",PLANT,"an ingredient listed",high,,False
"Cufcuta","Dodder","Luppoli","Hops",PLANT,"an ingredient listed",high,,False
"Cufcuta","Dodder","Orzo non fcorticatoj","dehusked barley",PLANT,"an ingredient listed",low,,False
"Cufcuta","Dodder","Alchechegni","Alkekengi",PLANT,"an ingredient listed",high,,False
"Cufcuta","Dodder","Logorizia","Licorice",PLANT,"an ingredient listed",high,1232,True
"Cufcuta","Dodder","Capeluenerc","Adiantum capillus-veneris",PLANT,"an ingredient listed",high,,False
"Cufcuta","Dodder","Cetracca","Centaurium erythraea",PLANT,"an ingredient listed",high,,False
"Cufcuta","Dodder","Adianto nen^","Adiantum",PLANT,"an ingredient listed",high,,False
"Cufcuta","Dodder","Poht^ice","Polypody",PLANT,"an ingredient listed",high,179,True
"Cufcuta","Dodder","Radici di fuìoc. d'Appio","Celery root",PLANT,"an ingredient listed",high,,False
"Cufcuta","Dodder","prezzemolo di Sparagi","Asparagus parsley",PLANT,"an ingredient; possibly a vernacular name or a specific variety of parsley",medium,,False
"Cufcuta","Dodder","Epjthymo","Thyme",PLANT,"an ingredient listed",high,210,True
"Cufcuta","Dodder","Polypodioi","Polypody",PLANT,"an ingredient listed",high,179,True
"Sierra Nevada","Sierra Nevada","Turbaco","Turbaco",PLACE,"a village near which measurements were taken",high,,False
"Sierra Nevada","Sierra Nevada","Carlbagène","Carlbagène",PLACE,"a location south of which Turbaco is situated",high,,False
"Sierra Nevada","Sierra Nevada","Dampierre","Dampierre",PERSON,"a person who named the Sierra Kevada",high,,False
"Lagrime","Tears","olii","oils",SUBSTANCE,"extracted from",high,,False
"Lagrime","Tears","femi","seeds",PLANT,"source of oils",high,61,True
"Lagrime","Tears","frutti","fruits",PLANT,"source of oils",high,31,True
"Lagrime","Tears","liquori","liquors",SUBSTANCE,"source of oils",medium,,False
"Lagrime","Tears","mandorle dolci","sweet almonds",PLANT,"source of oils",high,,False
"Lagrime","Tears","mandorle amare","bitter almonds",PLANT,"source of oils",high,,False
"Lagrime","Tears","pinocchi","pine nuts",PLANT,"source of oils",high,,False
"Lagrime","Tears","pislacbr","pistachios",PLANT,"source of oils",high,,False
"Lagrime","Tears","heen delle noci","walnut kernels",PLANT,"source of oils",high,,False
"Lagrime","Tears","unguenti","ointments",SUBSTANCE,"composed with",high,143,True
"Lagrime","Tears","aromi","aromatics",SUBSTANCE,"contained in",high,249,True
"Lagrime","Tears","frutei","fruits",PLANT,"source of oils",high,31,True
"Lagrime","Tears","Temi","seeds",PLANT,"source of oils",high,779;61,True
"Jeru","Jericho","borat","borax",SUBSTANCE,"ingredient in",high,261,True
"Jeru","Jericho","conſervade roſas vermelhas","conserve of red roses",SUBSTANCE,"ingredient in",high,,False
"Jeru","Jericho","fau","mallow",PLANT,"similar to",medium,,False
"Jeru","Jericho","folhas","leaves",PLANT,"part of plant",high,51,True
"Jeru","Jericho","ſanrum collectaneorum","sanrum collectaneorum",PLANT,"mentioned by Averrhoes",low,,False
"tâmaras","Date","Zumaco","Sumac",PLANT,"called",high,,False
"tâmaras","Date","canela","cinnamon",PLANT,"found in China",high,28,True
"tâmaras","Date","especieria","spices",SUBSTANCE,"found in China",high,601,True
"tâmaras","Date","mar ruivo","Red Sea",PLACE,"navigated by",high,510,True
"canada","Canada","raizesdecardopenteador","cardopenteador roots",PLANT,"used in decoction",high,,False
"canada","Canada","cardo dos pizoeyros","cardo dos pizoeyros",PLANT,"synonym for cardopenteador",high,,False
"canada","Canada","macella","chamomile",PLANT,"used in decoction",high,389,True
"canada","Canada","endro","dill",PLANT,"used in decoction",high,,False
"canada","Canada","agua","water",SUBSTANCE,"base for decoction",high,17,True
"canada","Canada","ragadias","fissures",DISEASE,"afflicting patients",high,,False
"canada","Canada","almorreymas","anus",ANATOMY,"location of fissures",high,308,True
"canada","Canada","morangãos","strawberries",PLANT,"mentioned as ingredient",medium,,False
"canada","Canada","folhas de hervaTurca","leaves of hervaTurca",PLANT,"alternative name for ingredient",high,,False
"canada","Canada","herva dos Cancros","herva dos Cancros",PLANT,"synonym for hervaTurca",high,,False
"canada","Canada","agua","water",SUBSTANCE,"base for remedy",high,17,True
"canada","Canada","olhosde caranguejos","crab eyes",ANIMAL,"ingredient in remedy",high,,False
"canada","Canada","coral","coral",ANIMAL,"ingredient in remedy",high,157,True
"canada","Canada","Cancro","cancer",DISEASE,"being treated",high,,False
"canada","Canada","vinho do Rhym","wine from the Rhine",SUBSTANCE,"base for remedy",high,,False
"canada","Canada","vinho branco delgado","thin white wine",SUBSTANCE,"alternative base for remedy",high,,False
"canada","Canada","de enforcado","de enforcado",SUBSTANCE,"called",high,,False
"canada","Canada","cinzade gieſta brava","ash of wild broom",PLANT,"ingredient in remedy",high,,False
"canada","Canada","Hydropico","hydroptic",DISEASE,"being treated",high,20,True
"diureticos","Diuretic","folhas","leaves",PLANT,"part of Cinnamomum Tamala",high,51,True
"diureticos","Diuretic","droguistas da índia","Indian druggists",PERSON,"sell the leaves",high,,False
"diureticos","Diuretic","carminativo","carminative",CONCEPT,"property of the leaves",high,1245,True
"diureticos","Diuretic","diaphoretic","diaphoretic",CONCEPT,"property of the leaves",high,699,True
"diureticos","Diuretic","tajpát","tajpat",PLANT,"vulgar name for Cinnamomum Tamala",high,,False
"diureticos","Diuretic","tejpãt","tejpat",PLANT,"vulgar name for Cinnamomum Tamala",high,,False
"diureticos","Diuretic","Cirmamomum Tamala","Cinnamomum Tamala",PLANT,"origin of tejpat",high,28,True
"diureticos","Diuretic","Nees","Nees",PERSON,"associated with Cinnamomum Tamala",low,,False
"Petrofellino","Parsley","fciroppo","syrup",SUBSTANCE,"made with",high,315,True
"Petrofellino","Parsley","ACETO","vinegar",SUBSTANCE,"used in preparation",high,49,True
"Petrofellino","Parsley","paluftre","marsh",PLACE,"location of plant",medium,182,True
"Petrofellino","Parsley","Iri nocchio","Iri nocchio",PLANT,"ingredient in syrup",high,,False
"Petrofellino","Parsley","prezzemolo di Bryfci","parsley of Bryfci",PLANT,"synonym for Petrofellino",high,,False
"Petrofellino","Parsley","Sparagi","asparagus",PLANT,"ingredient in syrup",high,635,True
"Petrofellino","Parsley","Acqua di fontt","spring water",SUBSTANCE,"used in preparation",high,17,True
"Petrofellino","Parsley","chereeanil","chereeanil",SUBSTANCE,"used in preparation",low,,False
"Tongue","Tongue","taUata","taUata",PLANT,"similar to tithy malo",low,,False
"Tongue","Tongue","fithy malo","fithy malo",PLANT,"causes burning sensation",high,,False
"Tongue","Tongue","latte del tithymalo","milk of tithymalo",SUBSTANCE,"used to adulterate",high,,False
"Tongue","Tongue","fanna dch*Crobo","fanna dch*Crobo",SUBSTANCE,"used to adulterate",low,,False
"Tongue","Tongue","SCORDEO","Scordium",PLANT,"next topic",high,,False
"Mummia","Mummy","piùsphalto","piasphalto",SUBSTANCE,"synonym",high,,False
"Mummia","Mummy","bitume","bitumen",SUBSTANCE,"component",high,457,True
"Mummia","Mummy","pece","pitch",SUBSTANCE,"component",high,99,True
"Mummia","Mummy","piùsphalto","piasphalto",SUBSTANCE,"synonym",high,,False
"Mummia","Mummy","bitume","bitumen",SUBSTANCE,"component",high,457,True
"Mummia","Mummy","pece","pitch",SUBSTANCE,"component",high,99,True
"Mummia","Mummy","bitume","bitumen",SUBSTANCE,"component",high,457,True
"Mummia","Mummy","pece","pitch",SUBSTANCE,"component",high,99,True
"Mummia","Mummy","piùsphalto","piasphalto",SUBSTANCE,"synonym",high,,False
"femen","fern","French Mercury","Mercurialis perennis",PLANT,"type of plant",high,,False
"femen","fern","Brookland","Brookland",PLACE,"location",high,,False
"femen","fern","Rumney Marsh","Romney Marsh",PLACE,"location",high,,False
"femen","fern","Kent","Kent",PLACE,"location",high,,False
"femen","fern","Dogs Mercury","Mercurialis annua",PLANT,"type of plant",high,,False
"femen","fern","Brookland","Brookland",PLACE,"location",high,,False
"femen","fern","Rumney Marsh","Romney Marsh",PLACE,"location",high,,False
"femen","fern","Kent","Kent",PLACE,"location",high,,False
"femen","fern","Dogs Mercury","Mercurialis annua",PLANT,"type of plant",high,,False
"méridien","meridian","Gorukpur","Gorakhpur",PLACE,"location",high,,False
"méridien","meridian","Bungpur","Bungpur",PLACE,"location",high,,False
"méridien","meridian","Jamaïque","Jamaica",PLACE,"location",high,,False
"méridien","meridian","Darien","Darién",PLACE,"location",high,,False
"méridien","meridian","Roncador","Roncador",PLACE,"location",high,,False
"méridien","meridian","Cap Codera","Cape Codera",PLACE,"location",high,,False
"méridien","meridian","île Saint- Vincent","Saint Vincent",PLACE,"location",high,,False
"méridien","meridian","Los Roques","Los Roques",PLACE,"location",high,,False
"Oxus","Amu Darya","Balassia","Badakhshan",PLACE,"synonym",high,,False
"Oxus","Amu Darya","Badakhshan","Badakhshan",PLACE,"location",high,,False
"Oxus","Amu Darya","Pamir","Pamir",PLACE,"location",high,,False
"Sudorificos","Diaphoretics","Soliman","Soliman",CONCEPT,"named fire",low,,False
"Sudorificos","Diaphoretics","Ettibio","Ettibio",SUBSTANCE,"component",low,,False
"Sudorificos","Diaphoretics","Antimonio Diaphoretico","Antimony Diaphoretic",SUBSTANCE,"type of substance",high,,False
"Sudorificos","Diaphoretics","Unicornio mineral","Mineral Unicorn",SUBSTANCE,"synonym",high,,False
"Sudorificos","Diaphoretics","Mercurio Diaphoretico fixo","Fixed Diaphoretic Mercury",SUBSTANCE,"type of substance",high,455,True
"Sudorificos","Diaphoretics","Diafeltetafon","Diafeltetafon",SUBSTANCE,"synonym",high,,False
"Sudorificos","Diaphoretics","Caparrosa","Caparrosa",SUBSTANCE,"substance",high,,False
"Sudorificos","Diaphoretics","Ettibio","Ettibio",PERSON,"associated with",low,,False
"Sudorificos","Diaphoretics","Poterio","Poterio",PERSON,"associated with",low,,False
"Sudorificos","Diaphoretics","Antimonio meteorizado","Antimonio meteorizado",SUBSTANCE,"synonym for",high,,False
"Sudorificos","Diaphoretics","Fabro","Fabro",PERSON,"associated with",low,,False
"Sudorificos","Diaphoretics","Unicornio mineral","Unicornio mineral",SUBSTANCE,"synonym for",high,,False
"Sudorificos","Diaphoretics","Mercurio Diaphoretico fixo","Mercurio Diaphoretico fixo",SUBSTANCE,"alternative name for",high,455,True
"Sudorificos","Diaphoretics","Diafeltetafon","Diafeltetafon",SUBSTANCE,"synonym for",high,,False
"Sudorificos","Diaphoretics","Colcothar","Colcothar",SUBSTANCE,"synonym for",high,,False
"paraíso terreal","Garden of Eden","pico de Adam","pico de Adam",PLACE,"part of",high,,False
"paraíso terreal","Garden of Eden","Pomum Paradisi","Pomum Paradisi",PLANT,"alternative name for",high,,False
"paraíso terreal","Garden of Eden","Adão","Adam",PERSON,"involved in",high,,False
"Indi","Myrobalan","noce vnguentaria di Diofcoride","noce vnguentaria di Diofcoride",PLANT,"synonym for",high,,False
"Indi","Myrobalan","beeni","beeni",PLANT,"vernacular name for",high,,False
"Indi","Myrobalan","Citrini","Citrini",PLANT,"type of",high,,False
"Indi","Myrobalan","Cheboli","Cheboli",PLANT,"type of",high,,False
"Indi","Myrobalan","Emblici","Emblici",PLANT,"type of",high,580,True
"Indi","Myrobalan","Beilinci","Beilinci",PLANT,"type of",high,,False
"Indi","Myrobalan","boro nero","boro nero",SUBSTANCE,"ingredient in",low,,False
"Indi","Myrobalan","Agarico","Agarico",SUBSTANCE,"ingredient in",low,65,True
"Indi","Myrobalan","Saie indo","Saie indo",SUBSTANCE,"synonym for",high,,False
"Indi","Myrobalan","zucchero","zucchero",SUBSTANCE,"synonym for",high,322,True
"Indi","Myrobalan","Mirabolani","Mirabolani",PLANT,"ingredient in",high,,False
"Indi","Myrobalan","Cheboli","Cheboli",PLANT,"ingredient in",high,,False
"Indi","Myrobalan","Bellirici","Bellirici",PLANT,"ingredient in",high,,False
"Indi","Myrobalan","Hmblici","Hmblici",PLANT,"ingredient in",high,,False
"Indi","Myrobalan","Citri","Citri",PLANT,"ingredient in",high,,False
"Indi","Myrobalan","PcftinG","PcftinG",PLANT,"ingredient in",high,,False
"Indi","Myrobalan","Scamonea","Scamonea",PLANT,"ingredient in",low,229,True
"Indi","Myrobalan","Mirabolani citrini","Mirabolani citrini",PLANT,"ingredient in",high,,False
