id,slug,canonical_name,category,book_count,total_mentions,reason_count,reasons,books
ent_7d5c05f6c316,sao-domin,Saó Domin.,PLACE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_4f3dfd91467b,satcth-amer,Satcth Amer.,PLACE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_604524af01f9,sansk,sansk.,CONCEPT,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_0430022c345f,san-juam-del-norte,San Juam (del Norte),PLACE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_aa07b995e6cb,san-joe,San Jo»e,PLACE,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_f5a32caddc78,saia-de-malha,Saia de malha^,PLACE,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_87d1bef6b1e7,sah-i,sah^i,PLANT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_79c2acfffddd,sachaifa,sachaifa^,DISEASE,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_e733036ac94f,s-rapinp,S^rapinp,PLANT,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_fc01ed79ae8a,s-thomas-de-la-nuta-guayana,S. Thomas de la Nu«Ta Guayana,PLACE,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_1c3f67eddd77,s-cent,S Cent.,PLANT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_668d1246e8a1,ra,Rã,ANIMAL,1,1,1,very_short_low_count,polyanthea_medicinal
ent_5af7c040a06f,rakcka,râkcka^,ANIMAL,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_e6dae9bf5122,rot-a-macha,RoT^a macha,SUBSTANCE,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_69ce35654333,roche-crt,Roche/crt,PERSON,1,1,1,slash_noise,relation_historique_humboldt_vol3_1825
ent_dc68f4eca149,roc-ct-mountains,Roc/ct/Mountains,PLACE,1,1,1,slash_noise,relation_historique_humboldt_vol3_1825
ent_3dea37da9f4c,river-lib-2-prax-medic-cap-1,River.lib. 2. Prax.Medic.cap. 1.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_8204b623fcc3,river-observ-31-de-arthrit,River. Obſerv. 31. de Arthrit.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_2b95d27a0006,river-lib-16-prax-cap-dedo,River. lib. 16. Prax. cap.deDo-,PERSON,1,1,1,bibliographic_fragment,polyanthea_medicinal
ent_74f96505de01,rio-des-amaz,Rio. des Amaz.,PLACE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_167e2845b6c1,rio-sinu-zenu,Rio Sinù (Zenu),PLACE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_a3f8aa1c13e5,rio-san-juan-de-charambira-relation,Rio San Juan (de Charambira),PLACE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_295fb58bd72c,rio-cliimala-a,Rio Cliimala})a,PLACE,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_26de0ef9c3c7,richardson-sir-j,"Richardson, Sir J.",PERSON,1,1,1,wrapped_punctuation,origin_of_species_darwin_1859
ent_dab81b2f754a,richard-ii,Richard II.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_c709b197cb0f,rheinland-feslph,Rheinland-Feslph.,PLACE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_11a6f6133792,rgl-n-c-e-n-s-o,Rgl^ N c E n s o,PLANT,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_7113454569a4,revue-philos,Revue Philos.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_1e7c67a9dd74,reverendis-episcop-s-marc,Reverendis. Epiſcop. S. Marc.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_748f0395ba25,rev-philos,Rev. Philos.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_cc10235373b5,represecitncion-ciel-ayiuitaniienlo-consulado-y-sociedad-palriolica,Represecitncion ciel Ayiuitaniienlo ^ Consulado y Sociedad palriolica,OBJECT,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_37c3dbe97bb9,relat-hist,Relat. hist.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_9e49190266bc,relal-hist,Relal. hist.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_c39f36638a5d,relal-hisl,Relal. hisl.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_f79dacf166b4,relacionei-de-pedro-teixeira-d-d-origen-descendencia-y-succession-de-los-reyes-de-persia-y-de-harmw,"Relacionei de Pedro Teixeira d^d orígen, descendência y succession de los Reyes de Pérsia y de Harmw",OBJECT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_d07eaed03694,relacion-det-f-iage-tl-estreclio-de-fuca,Relacion det f'iage <tl Estreclio de Fuca,OBJECT,1,1,1,symbol_noise,relation_historique_humboldt_vol3_1825
ent_4549d89801d1,rel-hist,Rel. hist.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_7060fdfc152d,rel-hisl,Rel. hisl.,SUBSTANCE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_eb30cc492333,reise-um-des-weit,Reise um des Weit.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_59864fa8f602,reiner-solenand-polyanthea,Reiner. Solenand.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_a1903cbd28b1,regum,Regum,PERSON,1,1,1,bibliographic_fragment,polyanthea_medicinal
ent_f124d7582a12,recueil-d-olis-asir,Recueil d'Olis. asir.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_b266cda89c4d,recidiva-hemorr,Recidiva hemorr.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_85df45cecf41,rech-sur-les-modif-de-l-atm,Rech. sur les modif. de l'atm.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_de3ed6390eac,rech-stat,Rech. Stat.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_e02b0ce9a0a0,rec-de-mcm-hydr,Rec. de Mcm. hydr.,CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_517679cd2955,rcrf-mar-sa-if-ion,"rcrf mar/, sa/if/ion",SUBSTANCE,1,1,1,slash_noise,relation_historique_humboldt_vol3_1825
ent_c3a82b8c2f95,rcc-d-obs-astr,Rcc. d'Obs. astr.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_e0e7419c273a,ratione-carandi-partic-corporis-affect,Ratione carandi partic corporis affect.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_da761a96f28d,rat-do-espi-rito-santo,rat\ do Espi-rito Santo,PLANT,1,1,1,slash_noise,coloquios_da_orta_1563
ent_269e71b233cc,rajtad-almanfore,RaJtad^Almanfore,PERSON,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_43c06705cf6a,rab-simeon-ap-gal-lib-6,Rab. Simeon ap. Gal.lib.6,PERSON,1,1,1,bibliographic_fragment,polyanthea_medicinal
ent_a6cd3aa832c0,r-ner,R^ner,PERSON,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_ff2f6116ab91,r-br,R. Br.,PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_47c6a0a2dcd7,r-i,R I.,PLACE,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_94a77aee8d8d,qufit-per-epift,Quæfit. per Epift.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_2416ee0856b8,quia-est-in-eo-virtus-dormitiya-cujus-est-natura-sensus-assoupire,"Quia est in eo Virtus dormitíya, Cujus est natura Sensus assoupire.",CONCEPT,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_93ec98a6a078,questione-14,questione 14.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_85bdff1b4416,question-med,Question. Med.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_995f3f5f6541,quastione-6,quaſtione 6.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_530ea1d6c2e1,qtiajrtsbo-li-allno,qtiajrtsBO li^allno,SUBSTANCE,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_dbc27c4ba6f6,pyrotech-n-chir,Pyrotech n. Chir.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_8fb69a541fa6,pustul-biliof,Pustul. biliof.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_b2b3a1c444ec,pt-ta-de-guahos,Pt'^TA de Guahos,PLACE,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_d5b718e5dd3b,psychol-als-wiss,Psychol. als Wiss.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_42516d796ea7,psychic-overtone-principles,psychic 'overtone',CONCEPT,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_0d200459d847,present-state-0-england,Présent state 0/ England,OBJECT,1,1,1,slash_noise,relation_historique_humboldt_vol3_1825
ent_aabe02177363,prurit,Prurit.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_4756050a26db,propenis-ulcere,Propenis ulcere.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_02c8eb6a1216,prompanariofacileparabil,Prompanariofacileparabil.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_51fa5774cfc0,promontorio-g-ri,promontório G>rí,PLACE,1,1,1,symbol_noise,coloquios_da_orta_1563
ent_9fec2d06af77,problem,Problem.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_161a4293dc4c,principe-luis-ii,Principe Luis II.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_7312f944e512,prestwich-mr,"Prestwich, Mr.",PERSON,1,1,1,wrapped_punctuation,origin_of_species_darwin_1859
ent_a9505853d2d5,prefentamuyproveytoso-oseguinte,Prefentamuyproveytoſo oſeguinte.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_17fe550b8bf8,precipitato-bi-gio-hagthr-ile,PRECIPITATO BI- gio^HagtHr^ile,SUBSTANCE,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_9ed6772f38fb,pract-cap-57,Pract. cap. 57.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_719bbd975ee7,ppp,pPP'?,SUBSTANCE,1,1,1,high_punctuation_ratio,ricettario_fiorentino_1597
ent_26a18f35fcf8,pour-ueville,Pour/ueville,PERSON,1,1,1,slash_noise,relation_historique_humboldt_vol3_1825
ent_f618f720f12b,poterins-obfervat,Poterins Obfervat.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_c282eb50ecbd,ports-esp-d-amer,ports esp. d'Amer.,PLACE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_998ba8e163ed,population-du-departement-oriental-de-l-l,"POPULATION DU DÉPARTEMENT ORIENTAL DE L',l|",PLACE,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_f9c4a77e1402,popriaijol-de-l-iie-db-clba,POPriAIJOl» DE l'iIE DB ClBA,PLACE,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_061d5ac57289,poole-col,"Poole, Col.",PERSON,1,1,1,wrapped_punctuation,origin_of_species_darwin_1859
ent_f3cc081dfdd6,pomidiman-j-ora,pomidiMan-J^ora,PLANT,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_53c32d829fa6,pom,POM/,SUBSTANCE,1,1,1,slash_noise,ricettario_fiorentino_1597
ent_c8a368593c75,polyanthea-tratado-iii-capitulo-iv,Polyanthea Tratado III.Capitulo IV.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_462b938dcf04,pli,Plí.,PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_166f33865adf,plpp-h,plpp^h,PLANT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_a8ef95abcf78,plio-ntico,plio^ntico,SUBSTANCE,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_e5fce30af379,plin-lib-7-cap-12,Plin. lib. 7. cap. 12.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_a8c3d82fcb42,plant-eqnin,"Plant, eqnin.",CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_3695bd434cd6,plaines-llanos,Plaines (Llanos),PLACE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_cc0ffbd43a91,pipboarfp-e,Pipboarfp^e,SUBSTANCE,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_c7937d6f885a,piombo-ai-b-e-uuato,"Piombo ai {b,e Uuato",SUBSTANCE,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_ecbf98786802,pies-u-st,Pies. U. St.,PERSON,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_fd7aa5af5114,pieds-mesure-francoise,pieds (mesure françoise),CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_ffc832e48deb,physiol,Physiol.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_adfe4ac55d44,phys-psych,Phys. Psych.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_614d2b3682c8,philos-trans,Philos. Trans.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_dd4a142a00c0,philad,Philad.,PLACE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_054ac8013273,phil-jud-lib-de-infom,Phil. Jud. lib. de infom.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_1f7bc4c4d8d6,phat-tnacopoeia-0-india,Phat'tnacopoeia 0/ índia,OBJECT,1,1,1,slash_noise,coloquios_da_orta_1563
ent_d8d2c9fa6b1e,pharamund,Pharamund.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_bdfe4b807ed8,pfalm-104-verf-15,Pfalm. 104. verf. 15.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_912057f618b7,pf-ampum,Pf^ampum,OBJECT,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_827642b8f40d,petrus-pachecus-referente-riverio-in-obf,"Petrus Pachecus,referente Riverio in Obf.",PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_500d5e69f523,petrus-lothic,Petrus Lothic.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_4694a0d86e9f,petro-eiinp,Petro/eiìnp,SUBSTANCE,1,1,1,slash_noise,ricettario_fiorentino_1597
ent_c13470612587,petr-mich-de-hered,Petr. Mich. de Hered.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_229756a511c3,petr-martyr,Petr. Martyr.,PERSON,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_0f79a6061eb9,petr-garcia-carreyr,Petr. Garcia Carreyr.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_92489a64ed33,personshave-o-late-heen-guilty-of-cuttiogoffand-depriving-slaves-of-their-ears,personshave o/late heen guilty of cuttiogoffand depriving slaves of their ears,DISEASE,1,1,1,slash_noise,relation_historique_humboldt_vol3_1825
ent_7e3c10d3bd22,pers,Pers.,PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_e5b36370f337,perpung-alph,Perpung. alph.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_fe7a2e9f74dd,perlas-place,Perlas ^,PLACE,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_f51f7ab90b73,per-a,Per/a,SUBSTANCE,1,1,1,slash_noise,ricettario_fiorentino_1597
ent_1d5b14ea351a,peppr,Pepp•r,PLANT,1,1,1,ocr_noise_char,english_physician_1652
ent_efb535ccab21,pendul-exper,Pendul. Exper.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_9fb0642307e7,pen-ts-ao-kang-mu,Pen Ts^ao Kang Mu,OBJECT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_8379e23d6702,peidithtm-ea-j-c,Peidithtm Ea:j)c>:,OBJECT,1,1,1,symbol_noise,relation_historique_humboldt_vol3_1825
ent_54a59f261218,peft,Peft»,SUBSTANCE,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_e60e1e191c4a,pefcrsigi-r-zeifacanyi,Pefcrsi«gi?r ZeifacAnyï,OBJECT,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_d8bcdc91cdce,pau-bra-u,pau bra{U,PLANT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_f0dec7856ba3,path-disease,Path.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_0895bf321acf,partibus-jacob-de,Partibus (Jacob de),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_44080c9bb904,part-morb-fymp,Part.morb.&fymp.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_4c0101366b6a,part-2-cap-21,part. 2. cap. 21.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_80e01999b5be,part,part.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_e2fd2eeb55e5,part-morb-polyanthea,part morb.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_51cc007eb97e,papayer-somni-erum,Papayer somni/erum,PLANT,1,1,1,slash_noise,coloquios_da_orta_1563
ent_d7972e5ddf21,panthei-hygiastic,Panthei Hygiaſtic.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_e517e5e567d4,pantaleio-de-aveiro-fr,Pantaleio de Aveiro (Fr.),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_89c5f9268308,panp-cqu,panp^cqu*,SUBSTANCE,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_fb759f586431,panipat-batalha-de,Panipát (batalha de),CONCEPT,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_343aa4896750,panchymici-libr-5-sect-2-capit-8,Panchymici libr. 5.sect.2. capit. 8.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_0455625124aa,panchymic,Panchymic.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_e4900d91e982,pam-pahang-paang,"Pam (Pahang, Páang)",PLACE,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_138016f883e6,palo-de-z-ec-re,Palo de Z/ec/re,PLANT,1,1,1,slash_noise,relation_historique_humboldt_vol3_1825
ent_6e5b143b9193,paleacate-puhcat,Paleacate (PuHcat),PLACE,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_b5f98b7e91f7,paflule-purg-jte,Paflule purg^Jte,SUBSTANCE,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_26c77c8ffb95,paffion-colic,Paffion. Colic.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_1ce2ea0c613b,padre-ignado-santo-ignacio-de-loyola,Padre Ignado (Santo Ignacio de Loyola),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_6c62de33e597,pacheco-duarte,Pacheco (Duarte),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_56f3a45a0305,pachec-person,Pachec.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_fdfd5d43dd68,pa-ar,pa^ar,SUBSTANCE,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_0ef385be72d7,pa-hnache,pa/hnache,PLANT,1,1,1,slash_noise,ricettario_fiorentino_1597
ent_0366e57a591a,pa,pa,OBJECT,1,1,1,very_short_low_count,polyanthea_medicinal
ent_a6e32e6aaf80,p-olcan-de-agiia,p^olcan de agiia,CONCEPT,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_4e08bb1087c2,p-a-oupa-en,p^a^^ oupa^én,ANIMAL,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_0daeda5015e3,oment,O••ment,SUBSTANCE,1,1,1,ocr_noise_char,english_physician_1652
ent_241c7e2d611b,oi-oraatoo,Oî<oraatoo,PLACE,1,1,1,symbol_noise,relation_historique_humboldt_vol3_1825
ent_d14e174694f3,outlines-of-psychol,Outlines of Psychol.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_28a7aa79f32f,ouseley-william,Ouseley (William),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_cbdbd0acc223,ossem-foss,Ossem. foss.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_ecbea4fe40dc,ortx-iillu8-vul-a-x-ii8,"Ortx*iillu8 vul(|^a,x*ii8",PLANT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_cdede54b8a89,or,or,SUBSTANCE,1,1,1,very_short_low_count,polyanthea_medicinal
ent_fcbb0cc23d34,optical-erinnerungsfeld,optical 'Erinnerungsfeld',ANATOMY,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_d280175939e4,oper-med,Oper.Med.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_592eed347207,ooirdierl-te,ooirdierl^te,SUBSTANCE,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_dd1c74f3927b,oman-costa-de,Oman (costa de),PLACE,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_3d26503742e6,olio-rofato-comune-magiur,Olio rofato comune magiUr.,SUBSTANCE,1,1,1,wrapped_punctuation,ricettario_fiorentino_1597
ent_12d6944466ea,olio-rejato-lombricato-mag,Olio rejato lombricato mag.,SUBSTANCE,1,1,1,wrapped_punctuation,ricettario_fiorentino_1597
ent_0f88eaa0a656,olie-1-iila-9-retz,Olie-1>iila.9 Retz,PLANT,1,1,1,symbol_noise,coloquios_da_orta_1563
ent_5b824bb03476,olamoaromat,Olamoaromat.,PLANT,1,1,1,wrapped_punctuation,ricettario_fiorentino_1597
ent_0e6b9d397add,oi70ol-eryl,oi70ol>eryl,SUBSTANCE,1,1,1,symbol_noise,coloquios_da_orta_1563
ent_7f56a2f27f20,ofjic-correspond-with-the-brit-commiss,"Ofjic. Correspond, with the Brit, Commiss.",OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_e7b1cb502d56,offo-di-cuor-di-cer,Offo dì cuor.di cer.,SUBSTANCE,1,1,1,wrapped_punctuation,ricettario_fiorentino_1597
ent_c5fce2dfe656,odorico-de-pordenone-fr,Odoríco de Pordenone (Fr.),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_53bd98b2105e,oculorum-morb,Oculorum morb.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_0f6d2a5811c4,ocin-ao-oriental,ocin/Ao oriental,SUBSTANCE,1,1,1,slash_noise,coloquios_da_orta_1563
ent_c3973912a148,occult,Occult.,CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_61c67718bd2d,observ-40,Obſerv. 40.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_f99a5d83b1ed,observat-morbor,Observat. morbor.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_a7f84fa1a824,observ-medic,Observ.Medic.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_5c0308ffcfbe,obs-astron,Obs. astron.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_dff7f6ff9ff9,obs-astr,Obs. astr.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_b1a715bfb664,obs-asiron,Obs. asiron.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_2ac49f1bc92c,obfervat-medicin,Obfervat. Medicin.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_d5a86d1a7bed,obf,obf.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_63303aa14220,o-fa,o/fá,PLANT,1,1,1,slash_noise,coloquios_da_orta_1563
ent_665bdeeaa84f,o-io-d-vlme-n-acure,O io d vlme n^acure,SUBSTANCE,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_d57dd67f8e29,novemb,Novemb.,CONCEPT,1,1,1,wrapped_punctuation,english_physician_1652
ent_f7b590552b4e,nova-gen-et-spec,Nova Gen. et Spec.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_502c52ae66a8,nov-ccnera-et-spee,Nov Ccnera et Spee.,SUBSTANCE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_0e4c15e46c4a,nouv-esp,Nouv. Esp.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_f921af118a56,notions-of-a-railroad-king,notions of a 'railroad king',CONCEPT,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_872ccf7ce4a4,nota-i,Nota (i),CONCEPT,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_93fb58ea413e,nonv-esp,Nonv. Esp.,PLACE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_ed3f6478ceae,no-x-libri,NO^'X.lIBRi,SUBSTANCE,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_b0aad07f4ac8,no-ejibre,NO^'EJIBRE,CONCEPT,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_fc336c88fe7a,no,no,PLANT,1,1,1,very_short_low_count,coloquios_da_orta_1563
ent_01657fc4635b,nicholson-jour,"Nicholson, Jour.",OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_97c1c4f0a6db,nichols,Nichols.,PERSON,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_2d8bb86a2e4f,new-series-of-thc-med-reposil,New Séries of thc Med. Reposil.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_d307bff48ff6,new-monthly-mag,New Monthly Mag.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_ee356a9b120a,new-improved-map-0-india-1822,New improved map 0/ India 1822,OBJECT,1,1,1,slash_noise,relation_historique_humboldt_vol3_1825
ent_9251dd121d95,negro-slavery-in-tlie-v-st-of-america-an-7amafca,Negro-Slavery in tlie V. St- of America an(/7âmafca,OBJECT,1,1,1,slash_noise,relation_historique_humboldt_vol3_1825
ent_da05de13362e,neeset-eberm,Neeset Eberm.,PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_69b3ebc699a7,nay,Nay.,OBJECT,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
